id;kolejnosc;symbol;nazwa;opis;dataKoncaObowiazywania;dataPoczatkuObowiazywania;elementNadrzednyId;elementNadrzednyUuid;uuid;iloscKresekCn;jednostkiMiara;kluczCn;opisNieobejmuje;opisObejmuje;opisObejmujeNieobejmuje;opisObejmujeTakze;przeszleZdarzenia;uwagi;wygenerowany;zmianyOdPoprzedniejWersji;znakZmianCn;numerPoziomu
27415;1239;64.92.Z;Pozostałe formy udzielania kredytów;;;;0;C9606AA0-598A-44E2-AF9F-0DC6D11B2DD7;0BC95FEA-6D35-4FA4-82C6-05DE44D3C3FB;; ;;;;<body><h2>64.92.Z</h2><p>Podklasa ta obejmuje działalność związaną z usługami finansowymi dotyczącymi przede wszystkim udzielania kredytów przez instytucje nieobjęte pośrednictwem pieniężnym, tj.: </p><ul><li>udzielanie kredytów konsumpcyjnych, </li><li>finansowanie handlu międzynarodowego, </li><li>zapewnienie długoterminowego finansowania działalności przemysłowej,</li><li>pożyczki pieniężne poza systemem bankowym, </li><li>udzielanie kredytów mieszkaniowych przez specjalistyczne instytucje, nieprzyjmujące depozytów, </li><li>udzielanie pożyczek pod zastaw (np. działalność lombardów). </li></ul><p>Podklasa ta nie obejmuje: </p><ul><li>udzielania kredytów mieszkaniowych przez specjalistyczne instytucje przyjmujące depozyty, sklasyfikowanego w 64.19.Z, </li><li>leasingu operacyjnego, sklasyfikowanego w dziale 77 w odpowiednich podklasach według rodzaju dzierżawionych dóbr, </li><li>działalności związanej z przyznawaniem dotacji przez organizacje członkowskie, sklasyfikowanej w 94.99.Z. </li></ul></body>;;;;;;;5
27416;1240;64.99;Pozostała finansowa działalność usługowa, gdzie indziej niesklasyfikowana, z wyłączeniem ubezpieczeń i funduszów emerytalnych;<BR>;;;0;360D03EF-1094-4A93-905E-5497BDD68194;D0E347E2-9660-4AAC-A3F7-4BB85991D8EC;; ;;<BR>;<BR>;<BR>;<BR>;;;false;<BR>;;4
27417;1241;64.99.Z;Pozostała finansowa działalność usługowa, gdzie indziej niesklasyfikowana, z wyłączeniem ubezpieczeń i funduszów emerytalnych;<BR>;;;0;D0E347E2-9660-4AAC-A3F7-4BB85991D8EC;B55406BF-F7A7-486E-AE44-BC477F8918C3;; ;;<BR>;<BR>;"<H2>64.99.Z</H2>
<P>Podklasa ta obejmuje: </P>
<UL>
<LI>pozostałe pośrednictwo finansowe związane głównie z dystrybucją środków finansowych, w inny sposób niż udzielanie pożyczek: 
<UL>
<LI>faktoring, </LI>
<LI>wystawianie swapów, dokonywanie opcji oraz zawieranie transakcji zabezpieczających, </LI></UL></LI>
<LI>działalność inwestycyjną na własny rachunek dokonywaną poprzez lokatę kapitału za pośrednictwem przedsiębiorstw wysokiego ryzyka, klubów inwestycyjnych itp. </LI></UL>
<P>Podklasa ta nie obejmuje: </P>
<UL>
<LI>leasingu finansowego, sklasyfikowanego w 64.91.Z, </LI>
<LI>obrotu papierami wartościowymi na zlecenie, sklasyfikowanego w 66.12.Z, </LI>
<LI>sprzedaży, dzierżawy i wynajmu nieruchomości, sklasyfikowanych w odpowiednich podklasach działu 68, </LI>
<LI>inkasowania należności z tytułu roszczeń, bez przejęcia długów, sklasyfikowanego w 82.91.Z, </LI>
<LI>przyznawania dotacji przez organizacje członkowskie, sklasyfikowanego w 94.99.Z. </LI></UL>";<BR>;;;false;<BR>;;5
27418;1242;65;UBEZPIECZENIA, REASEKURACJA ORAZ FUNDUSZE EMERYTALNE, Z WYŁĄCZENIEM OBOWIĄZKOWEGO UBEZPIECZENIA SPOŁECZNEGO;;;;0;07D5C867-8505-4FAF-816D-449E8869845A;80C50B91-6944-45DB-88E1-0439AF1E7142;; ;;;;<body><h2>65</h2><p>Dział ten obejmuje: </p><ul><li>zapewnienie dochodów emerytalnych i rentowych poprzez gromadzenie i lokowanie funduszów na poczet przyszłych roszczeń, </li><li>ubezpieczenie bezpośrednie i reasekurację. </li></ul></body>;;;;;;;2
27419;1243;65.1;Ubezpieczenia;;;;0;80C50B91-6944-45DB-88E1-0439AF1E7142;98951A5C-285F-4268-87EF-EF7A68B206E0;; ;;;;;;;;;;;3
27420;1244;65.11;Ubezpieczenia na życie;;;;0;98951A5C-285F-4268-87EF-EF7A68B206E0;D014F955-9771-4341-9C70-699C56642281;; ;;;;;;;;;;;4
27421;1245;65.11.Z;Ubezpieczenia na życie;;;;0;D014F955-9771-4341-9C70-699C56642281;7E4D1CC7-777B-4C84-B9BF-A402CF032B0E;; ;;;;<body><h2>65.11.Z</h2><p>Podklasa ta obejmuje: </p><ul><li>ubezpieczenia rentowe, ubezpieczenia na życie, ubezpieczenia na wypadek inwalidztwa oraz ubezpieczenia na wypadek śmierci (z oszczędnościami jako elementem składowym lub bez oszczędności). </li></ul></body>;;;;;;;5
27422;1246;65.12;Pozostałe ubezpieczenia osobowe oraz ubezpieczenia majątkowe;;;;0;98951A5C-285F-4268-87EF-EF7A68B206E0;70E3356A-A7CE-4490-91CC-6D57F11FF228;; ;;;;;;;;;;;4
27423;1247;65.12.Z;Pozostałe ubezpieczenia osobowe oraz ubezpieczenia majątkowe;;;;0;70E3356A-A7CE-4490-91CC-6D57F11FF228;4AB463AF-AE02-411F-9A33-962DE36FA12D;; ;;;;<body><h2>65.12.Z</h2><p>Podklasa ta obejmuje ubezpieczenia inne niż ubezpieczenia na życie, tj.: </p><ul><li>ubezpieczenia od nieszczęśliwych wypadków i pożaru,</li><li>ubezpieczenia na wypadek choroby, </li><li>ubezpieczenia na czas podróży, </li><li>ubezpieczenia majątkowe, </li><li>ubezpieczenia pojazdów samochodowych oraz transportu morskiego, lotniczego i transportu pozostałego,</li><li>ubezpieczenia od straty pieniędzy i odpowiedzialności cywilnej. </li></ul></body>;;;;;;;5
27424;1248;65.2;Reasekuracja;;;;0;80C50B91-6944-45DB-88E1-0439AF1E7142;1A309F96-4798-4A42-BD43-E1EDED2E05F5;; ;;;;;;;;;;;3
27425;1249;65.20;Reasekuracja;;;;0;1A309F96-4798-4A42-BD43-E1EDED2E05F5;FDD8C08A-4E99-40C3-9374-8FC67DE392EF;; ;;;;;;;;;;;4
27426;1250;65.20.Z;Reasekuracja;;;;0;FDD8C08A-4E99-40C3-9374-8FC67DE392EF;7349AF24-4AA5-4855-AA2B-4F895BE3918D;; ;;;;<body><h2>65.20.Z</h2><p>Podklasa ta obejmuje: </p><ul><li>ponoszenie całego lub częściowego ryzyka związanego z polisami ubezpieczeniowymi wydawanymi przez innych ubezpieczycieli. </li></ul></body>;;;;;;;5
27427;1251;65.3;Fundusze emerytalne;;;;0;80C50B91-6944-45DB-88E1-0439AF1E7142;CB7FFDA4-7208-4CB5-B03C-049845749A0B;; ;;;;;;;;;;;3
27428;1252;65.30;Fundusze emerytalne;;;;0;CB7FFDA4-7208-4CB5-B03C-049845749A0B;C5CE3247-1D03-4460-9A51-0996F44417CC;; ;;;;;;;;;;;4
27429;1253;65.30.Z;Fundusze emerytalne;;;;0;C5CE3247-1D03-4460-9A51-0996F44417CC;07A1B1AC-C671-43BD-905B-06BC14BC6ACA;; ;;;;<body><h2>65.30.Z</h2><p>Podklasa ta obejmuje: </p><ul><li>działalność osób prawnych (np. funduszów) zajmujących się zapewnieniem dochodów emerytalnych, wyłącznie dla pracowników lub członków funduszu, </li><li>fundusze emerytalne z ustalonym z góry dochodem, jak również fundusze indywidualne, gdzie wysokość dochodu uzależniona jest od wysokość składki, </li><li>działalność pracowniczych programów emerytalnych, </li><li>działalność funduszów emerytalnych. </li></ul><p>Podklasa ta nie obejmuje: </p><ul><li>zarządzania funduszami emerytalnymi, sklasyfikowanego w 66.30.Z, </li><li>obowiązkowych ubezpieczeń społecznych, sklasyfikowanych w 84.30.Z. </li></ul></body>;;;;;;;5
27430;1254;66;DZIAŁALNOŚĆ WSPOMAGAJĄCA USŁUGI FINANSOWE ORAZ UBEZPIECZENIA I FUNDUSZE EMERYTALNE;;;;0;07D5C867-8505-4FAF-816D-449E8869845A;5F718955-C382-45F6-A025-DCBA5C9DA895;; ;;;;<body><h2>66</h2>Dział ten obejmuje świadczenie usług objętych pośrednictwem finansowym lub ściśle z nim związanych, które jednak samo nie jest usługą finansową. </body>;;;;;;;2
27431;1255;66.1;Działalność wspomagająca usługi finansowe, z wyłączeniem ubezpieczeń i funduszów emerytalnych;<BR>;;;0;5F718955-C382-45F6-A025-DCBA5C9DA895;65F1FEB9-2EC3-42A0-AA69-18B5F9634CDC;; ;;<BR>;<BR>;<BR>;<BR>;;;false;<BR>;;3
27432;1256;66.11;Zarządzanie rynkami finansowymi;;;;0;65F1FEB9-2EC3-42A0-AA69-18B5F9634CDC;8EF835E2-2632-4FD0-A9EC-6713E114BDFA;; ;;;;;;;;;;;4
27433;1257;66.11.Z;Zarządzanie rynkami finansowymi;;;;0;8EF835E2-2632-4FD0-A9EC-6713E114BDFA;5AEA3A84-3FF5-4EAB-A2AE-1DE6AB0BAF06;; ;;;;<body><h2>66.11.Z</h2><p>Podklasa ta obejmuje prowadzenie operacji i nadzoru nad rynkiem finansowym przez czynniki inne niż urzędowe: </p><ul><li>giełdy towarowe, </li><li>terminowe giełdowe kontrakty towarowe, </li><li>giełdy papierów wartościowych, </li><li>transakcje opcjami na giełdach papierów wartościowych lub towarowych </li></ul></body>;;;;;;;5
27434;1258;66.12;Działalność maklerska związana z rynkiem papierów wartościowych i towarów giełdowych;;;;0;65F1FEB9-2EC3-42A0-AA69-18B5F9634CDC;0F67A4A1-1848-49E0-8A91-90B8FCD2FE89;; ;;;;;;;;;;;4
27435;1259;66.12.Z;Działalność maklerska związana z rynkiem papierów wartościowych i towarów giełdowych;;;;0;0F67A4A1-1848-49E0-8A91-90B8FCD2FE89;CAFC5799-EAA5-4E5E-AD6F-533A2209C63D;; ;;;;<body><h2>66.12.Z</h2><p>Podklasa ta obejmuje: </p><ul><li>działalność na rynkach finansowych wykonywaną na cudzy rachunek (np. maklera giełdowego) i działalności pokrewne, </li><li>pośrednictwo w zakresie obrotu papierami wartościowymi, </li><li>pośrednictwo w zakresie obrotu towarami giełdowymi, </li><li>działalność kantorów wymiany walut itp. </li></ul><p>Podklasa ta nie obejmuje: </p><ul><li>działalności na rynkach finansowych wykonywanej na własny rachunek, sklasyfikowanej w 64.99.Z, </li><li>zarządzania portfelem papierów wartościowych, wykonywanego na zlecenie, sklasyfikowanego w 66.30.Z. </li></ul></body>;;;;;;;5
27436;1260;66.19;Pozostała działalność wspomagająca usługi finansowe, z wyłączeniem ubezpieczeń i funduszów emerytalnych;<BR>;;;0;65F1FEB9-2EC3-42A0-AA69-18B5F9634CDC;261E4568-49DA-4687-B2E0-CD5B6C272765;; ;;<BR>;<BR>;<BR>;<BR>;;;false;<BR>;;4
27437;1261;66.19.Z;Pozostała działalność wspomagająca usługi finansowe, z wyłączeniem ubezpieczeń i funduszów emerytalnych;<BR>;;;0;261E4568-49DA-4687-B2E0-CD5B6C272765;6C619A66-7E34-4732-94A3-FAB52BD38616;; ;;<BR>;<BR>;"<H2>66.19.Z</H2>
<P>Podklasa ta obejmuje: </P>
<UL>
<LI>przetwarzanie i rozliczanie transakcji finansowych, włączając obsługę transakcji dokonywanych za pomocą kart płatniczych, </LI>
<LI>doradztwo dotyczące inwestycji, </LI>
<LI>doradztwo i pośrednictwo dotyczące kredytów hipotecznych, </LI>
<LI>powiernictwo i nadzór wykonywane na zlecenie. </LI></UL>
<P>Podklasa ta nie obejmuje: </P>
<UL>
<LI>działalności agentów i brokerów ubezpieczeniowych, sklasyfikowanej w 66.22.Z, </LI>
<LI>zarządzania funduszami, sklasyfikowanego w 66.30.Z. </LI></UL>";<BR>;;;false;<BR>;;5
27438;1262;66.2;Działalność wspomagająca ubezpieczenia i fundusze emerytalne;;;;0;5F718955-C382-45F6-A025-DCBA5C9DA895;1D5838DE-C2F7-450B-91EB-97396183FE20;; ;;;;;;;;;;;3
27439;1263;66.21;Działalność związana z oceną ryzyka i szacowaniem poniesionych strat;;;;0;1D5838DE-C2F7-450B-91EB-97396183FE20;8D54A02B-DACF-4FC0-8399-2DC2C6D0F5D0;; ;;;;;;;;;;;4
27440;1264;66.21.Z;Działalność związana z oceną ryzyka i szacowaniem poniesionych strat;;;;0;8D54A02B-DACF-4FC0-8399-2DC2C6D0F5D0;1F07406D-9266-4E7C-AE0E-2A20B93A177E;; ;;;;<body><h2>66.21.Z</h2><p>Podklasa ta obejmuje: </p><ul><li>szacowanie roszczeń ubezpieczeniowych: <ul><li>ocena roszczeń, </li><li>obliczenie ryzyka i poniesionych szkód, </li><li>ocena ryzyka,</li><li>likwidacja szkód, </li></ul></li><li>dochodzenie roszczeń ubezpieczeniowych. </li></ul><p>Podklasa ta nie obejmuje:</p><ul><li>wyceny nieruchomości, sklasyfikowanej w 68.31.Z,</li><li>wyceny wykonywanej w innych celach, sklasyfikowanej w 74.90.Z,</li><li>działalności detektywistycznej, sklasyfikowanej w 80.30.Z. </li></ul></body>;;;;;;;5
27441;1265;66.22;Działalność agentów i brokerów ubezpieczeniowych;;;;0;1D5838DE-C2F7-450B-91EB-97396183FE20;B97F56AD-2AFD-4DEF-A260-323CFB164B24;; ;;;;;;;;;;;4
27442;1266;66.22.Z;Działalność agentów i brokerów ubezpieczeniowych;;;;0;B97F56AD-2AFD-4DEF-A260-323CFB164B24;D3C2ED51-E9DA-4ED5-8685-5A5E13D09BA8;; ;;;;<body><h2>66.22.Z</h2><p>Podklasa ta obejmuje: </p><ul><li>działalność agentów i brokerów ubezpieczeniowych zajmujących się sprzedażą oraz prowadzeniem negocjacji dotyczących polis ubezpieczeniowych, </li><li>działalność akwizycyjną na rzecz otwartych funduszów emerytalnych. </li></ul></body>;;;;;;;5
27443;1267;66.29;Pozostała działalność wspomagająca ubezpieczenia i fundusze emerytalne;;;;0;1D5838DE-C2F7-450B-91EB-97396183FE20;10129F9F-BFE3-434A-8833-A42610AC0863;; ;;;;;;;;;;;4
27444;1268;66.29.Z;Pozostała działalność wspomagająca ubezpieczenia i fundusze emerytalne;;;;0;10129F9F-BFE3-434A-8833-A42610AC0863;1CCE90E6-C3F2-4843-A69E-0CA790DEA248;; ;;;;<body><h2>66.29.Z</h2><p>Podklasa ta obejmuje: </p><ul><li>działalność pomocniczą ściśle związaną z ubezpieczeniami i funduszami emerytalnymi, z wyłączeniem pośrednictwa finansowego, oceny roszczeń oraz działalności agentów i brokerów ubezpieczeniowych: <ul><li>zarządzanie dobrami powypadkowymi, </li><li>usługi aktuariuszy. </li></ul></li></ul><p>Podklasa ta nie obejmuje: </p><ul><li>działalności w zakresie ratownictwa morskiego, sklasyfikowanej w 52.22.A. </li></ul></body>;;;;;;;5
27445;1269;66.3;Działalność związana z zarządzaniem funduszami;;;;0;5F718955-C382-45F6-A025-DCBA5C9DA895;4E2A776D-CEC9-4415-AA9B-A277326CF114;; ;;;;;;;;;;;3
27446;1270;66.30;Działalność związana z zarządzaniem funduszami;;;;0;4E2A776D-CEC9-4415-AA9B-A277326CF114;BBAD8D40-02E1-4D07-B666-25CBFCCE84D1;; ;;;;;;;;;;;4
27447;1271;66.30.Z;Działalność związana z zarządzaniem funduszami;;;;0;BBAD8D40-02E1-4D07-B666-25CBFCCE84D1;CDC38804-6881-4B86-9B45-4FC2FC9DDAC3;; ;;;;<body><h2>66.30.Z</h2><p>Podklasa ta obejmuje działalność związaną z zarządzaniem portfelem papierów wartościowych i funduszami, wykonywaną na zlecenie osób indywidualnych, przedsiębiorstw i innych jednostek: </p><ul><li>zarządzanie funduszami lokacyjnymi, </li><li>zarządzanie pozostałymi funduszami inwestycyjnymi, </li><li>zarządzanie funduszami emerytalnymi. </li></ul></body>;;;;;;;5
27448;1272;L;DZIAŁALNOŚĆ ZWIĄZANA Z OBSŁUGĄ RYNKU NIERUCHOMOŚCI;;;;0;;384D1C74-AC3B-468D-99FC-CEADF334930F;; ;;;;"<body><h2>SEKCJA L</h2><p>Sekcja ta obejmuje: </p><ul><li>działalność wynajmujących, agentów i/lub maklerów w zakresie: kupna lub sprzedaży nieruchomości, wynajmowania nieruchomości oraz pozostała działalność usługowa związana z nieruchomościami, taka jak: wycena nieruchomości; działalność ta może być prowadzona na własnej lub dzierżawionej nieruchomości lub na zlecenie, </li><li>budowę obiektów, na użytek własny lub na wynajem, </li><li>zarządzanie nieruchomościami. </li></ul></body>";;;;;;;1
27449;1273;68;DZIAŁALNOŚĆ ZWIĄZANA Z OBSŁUGĄ RYNKU NIERUCHOMOŚCI;;;;0;384D1C74-AC3B-468D-99FC-CEADF334930F;262B348B-351E-4011-8E88-020FF8017CEC;; ;;;;;;;;;;;2
27450;1274;68.1;Kupno i sprzedaż nieruchomości na własny rachunek;;;;0;262B348B-351E-4011-8E88-020FF8017CEC;7B14B3DC-E9EA-47A1-9701-716909001003;; ;;;;;;;;;;;3
27451;1275;68.10;Kupno i sprzedaż nieruchomości na własny rachunek;;;;0;7B14B3DC-E9EA-47A1-9701-716909001003;10D9DCBF-C072-4ED3-AD4A-6597D8C6419A;; ;;;;;;;;;;;4
27452;1276;68.10.Z;Kupno i sprzedaż nieruchomości na własny rachunek;;;;0;10D9DCBF-C072-4ED3-AD4A-6597D8C6419A;9D77025F-173E-440C-B8C5-8E5003237E3C;; ;;;;"<body><h2>68.10.Z</h2><p>Podklasa ta obejmuje: </p><ul><li>kupno i sprzedaż nieruchomości własnych lub dzierżawionych, takich jak: <ul><li>budynki mieszkalne i mieszkania, </li><li>budynki niemieszkalne, włączając obiekty wystawowe, magazyny, centra handlowe, </li><li>gruntów; </li></ul></li><li>podział nieruchomości na parcele, bez rekultywacji gruntów. </li></ul><p>Podklasa ta nie obejmuje: </p><ul><li>realizacji projektów budowlanych do sprzedaży, sklasyfikowanej w 41.10.Z, </li><li>podziału ziemi w celu jej ulepszenia, sklasyfikowanego w 42.99.Z, </li></ul></body>";;;;;;;5
27453;1277;68.2;Wynajem i zarządzanie nieruchomościami własnymi lub dzierżawionymi;;;;0;262B348B-351E-4011-8E88-020FF8017CEC;45578FBF-90B8-4D72-A010-25EB263D7824;; ;;;;;;;;;;;3
27454;1278;68.20;Wynajem i zarządzanie nieruchomościami własnymi lub dzierżawionymi;;;;0;45578FBF-90B8-4D72-A010-25EB263D7824;2961E6A4-4440-4202-A8DE-3759701BCF69;; ;;;;;;;;;;;4
27455;1279;68.20.Z;Wynajem i zarządzanie nieruchomościami własnymi lub dzierżawionymi;;;;0;2961E6A4-4440-4202-A8DE-3759701BCF69;FCE75197-8F3D-46E2-9236-540B302BDC49;; ;;;;<body><h2>68.20.Z</h2><p>Podklasa ta obejmuje: </p><ul><li>wynajem i zarządzanie nieruchomościami własnymi lub dzierżawionymi, takimi jak: <ul><li>budynki mieszkalne i mieszkania, </li><li>budynki niemieszkalne, włączając obiekty wystawowe, magazyny, włącznie z przeznaczonymi na użytek handlu hurtowego artykułami rolno-spożywczymi umożliwianego przez rolno-spożywcze rynki hurtowe,</li><li>grunty, </li></ul></li><li>wynajem domów, mieszkań i apartamentów, włączając umeblowane, na dłuższy okres użytkowania, tzn. w cyklu miesięcznym lub rocznym,</li><li>wynajem miejsc pod przewoźne domy mieszkalne, </li><li>wynajem miejsca w schroniskach dla zwierząt gospodarskich. </li></ul><p>Podklasa ta nie obejmuje: </p><ul><li>działalności hoteli, letnich domów, wynajmu pokoi gościnnych, pól namiotowych, kempingów i pozostałych obiektów i miejsc zakwaterowania na krótkie pobyty, sklasyfikowanej w odpowiednich podklasach działu 55, </li></ul></body>;;;;;;;5
27456;1280;68.3;Działalność związana z obsługą rynku nieruchomości wykonywana na zlecenie;;;;0;262B348B-351E-4011-8E88-020FF8017CEC;6619B439-C013-4277-B4C7-83198CEA2AA1;; ;;;;;;;;;;;3
27457;1281;68.31;Pośrednictwo w obrocie nieruchomościami;;;;0;6619B439-C013-4277-B4C7-83198CEA2AA1;8FDED21A-A403-4BC2-9A6C-156327888123;; ;;;;;;;;;;;4
27458;1282;68.31.Z;Pośrednictwo w obrocie nieruchomościami;;;;0;8FDED21A-A403-4BC2-9A6C-156327888123;BD1B0928-878F-4917-986D-4E43DB49459E;; ;;;;<body><h2>68.31.Z</h2><p>Podklasa ta obejmuje działalność agencji obrotu nieruchomościami w zakresie: </p><ul><li>pośrednictwa w kupnie, sprzedaży i dzierżawie nieruchomości, </li><li>doradztwa i szacowania wartości nieruchomości związanych z jej kupnem, sprzedażą lub dzierżawą. </li></ul><p>Podklasa ta nie obejmuje: </p><ul><li>działalności prawniczej, sklasyfikowanej w 69.10.Z. </li></ul></body>;;;;;;;5
27459;1283;68.32;Zarządzanie nieruchomościami wykonywane na zlecenie;;;;0;6619B439-C013-4277-B4C7-83198CEA2AA1;62837DE7-A37A-4319-962F-7338C63DF3B3;; ;;;;;;;;;;;4
27460;1284;68.32.Z;Zarządzanie nieruchomościami wykonywane na zlecenie;;;;0;62837DE7-A37A-4319-962F-7338C63DF3B3;C4BE1920-08DA-4630-A2DA-758CA0FEFDD2;; ;;;;<body><h2>68.32.Z</h2><p>Podklasa ta nie obejmuje: </p><ul><li>działalności prawniczej, sklasyfikowanej w 69.10.Z, </li><li>działalności usługowej związanej z utrzymaniem porządku w budynkach, włączając sprzątanie wnętrz, konserwacji i drobnych napraw, usuwania śmieci, usług ochrony, sklasyfikowanej w 81.10.Z, </li><li>obsługi związanej z utrzymaniem porządku w takich obiektach jak: bazy wojskowe, więzienia i inne obiekty (z wyłączeniem zarządzania urządzeniami komputerowymi), sklasyfikowanego w 81.10.Z. </li></ul></body>;;;;;;;5
27461;1285;M;DZIAŁALNOŚĆ PROFESJONALNA, NAUKOWA I TECHNICZNA;;;;0;;2FEC5A19-C72E-4894-9A2D-A735E3DFB5CF;; ;;;;<body><h2>SEKCJA M</h2><p>Sekcja ta obejmuje: </p><ul><li>działalność profesjonalną, naukową i techniczną wymagającą wiedzy specjalistycznej. </li></ul></body>;;;;;;;1
27462;1286;69;DZIAŁALNOŚĆ PRAWNICZA, RACHUNKOWO-KSIĘGOWA I DORADZTWO PODATKOWE;;;;0;2FEC5A19-C72E-4894-9A2D-A735E3DFB5CF;1863A596-1B83-4A48-A877-CE8DE9F92F0F;; ;;;;<body><h2>69</h2><p>Dział ten obejmuje: </p><ul><li>reprezentowanie interesów jednej strony przeciw drugiej stronie przed sądem lub innym ciałem orzekającym, prowadzone przez adwokatów, radców prawnych lub pod ich nadzorem w sprawach cywilnych i karnych oraz doradztwo prawne w przypadkach sporów pracowniczych,</li><li>przygotowanie dokumentów prawnych w zakresie umów i porozumień zawieranych między podmiotami gospodarczymi i innych dokumentów związanych z prowadzeniem firm, dokumentacją patentową i prawami autorskimi, testamentami, aktami darowizn, udzielaniem pełnomocnictw itp., </li><li>działalność notariuszy, komorników, sędziów polubownych, rzeczników patentowych, radców prawnych. </li><li>działalność rachunkowo-księgową, np.: sporządzanie sprawozdań i bilansów finansowych, ich kontrolę i potwierdzanie poprawności (działalność biegłych księgowych) oraz księgowanie wszelkiego rodzaju transakcji gospodarczych. </li></ul></body>;;;;;;;2
